3.518365323543548584e-02,5.411444231867790222e-02,8.003833889961242676e-02,1.474751383066177368e-01,4.465085864067077637e-01,1.770285815000534058e-01,1.928509324789047241e-01,7.391895353794097900e-02,2.312121391296386996e-01,3.235777914524078369e-01,1.733210086822509766e-01,2.736158370971680243e-01,1.840704502537846565e-01
5.473101139068603516e-02,3.003972582519054413e-02,1.685378402471542636e-01,1.207515969872474809e-01,3.264085650444030762e-01,1.668352335691452026e-01,1.294247806072235107e-01,1.016391217708587646e-01,1.275870501995086670e-01,1.516683399677276611e-01,1.246689781546592712e-01,1.088825613260269304e-01,1.342645670908192701e-01
1.964094489812850952e-02,1.492703985422849655e-02,5.222631618380546570e-02,8.753545582294464111e-02,2.113296687602996826e-01,9.249184280633926392e-02,1.192186251282691956e-01,4.879767447710036538e-02,1.340867131948471069e-01,1.660418063402175903e-01,1.694897562265396118e-01,1.222011148929595947e-01,1.031655798821399656e-01
2.455223910510540009e-02,1.963792927563190460e-02,1.362352073192596436e-01,2.997377812862396240e-01,2.656495869159698486e-01,3.648342788219451904e-01,8.276484161615373092e-02,6.209537386894226074e-02,8.263976126909255981e-02,1.265739947557449341e-01,1.443558931350708008e-01,7.118837535381317139e-02,1.400221052269140787e-01
3.402256965637207031e-02,2.702477574348449707e-02,6.383132934570312500e-02,1.319417357444763184e-01,2.544713318347930908e-01,1.357290297746658603e-01,9.179675579071043534e-02,5.824521183967590332e-02,1.145209819078445435e-01,1.265611201524734497e-01,2.598844170570372980e-01,6.164149567484856346e-02,1.133058962101737566e-01
3.395754843950271606e-02,2.243163436651229858e-02,1.016734912991523604e-01,1.964018046855926514e-01,3.948761224746704102e-01,2.340161651372908991e-01,6.983031332492826981e-02,7.338935881853103638e-02,1.155407950282096724e-01,1.325514763593673428e-01,1.452949792146682739e-01,7.250239700078964233e-02,1.327055071791013174e-01
1.090805828571319580e-01,4.275275021791458130e-02,1.710980683565139771e-01,1.887220144271850586e-01,5.744277238845825195e-01,2.661454081535339355e-01,2.372893691062926969e-01,2.840008139610290527e-01,1.747391819953918457e-01,2.396506816148757935e-01,3.389883637428284247e-01,2.112456560134887973e-01,2.365117178608973914e-01
1.203016787767410556e-01,8.426538854837417603e-02,4.217177331447600763e-01,7.697352766990661621e-01,1.123926401138305664e+00,8.563790321350097656e-01,1.800035387277603149e-01,1.930051594972610474e-01,1.482641100883483887e-01,1.914528161287308017e-01,3.116439282894134521e-01,6.088740229606628418e-01,4.174640905112028122e-01
2.193635515868664135e-02,2.179537713527679790e-02,7.353023439645767212e-02,6.866145133972167969e-02,3.039605319499968927e-01,1.111827716231345992e-01,8.295886218547821045e-02,6.944434344768524170e-02,1.036847084760666032e-01,1.535470634698867798e-01,2.115338891744613370e-01,1.362140327692032138e-01,1.132041350938379765e-01
3.361091017723083496e-02,2.422486059367656708e-02,1.553316861391067505e-01,1.462579071521759033e-01,2.736541628837584894e-01,1.698510497808456421e-01,2.184715867042541226e-01,1.038600727915763994e-01,1.440427005290985107e-01,1.463735401630401611e-01,1.983163207769393921e-01,2.138234972953796387e-01,1.523181912489235401e-01
1.369845420122146606e-01,9.980795532464979691e-02,1.010713100433349609e+00,1.387790679931640625e+00,1.558154821395874023e+00,1.623824119567870872e+00,2.275025397539139072e-01,1.129104346036911011e-01,2.990849614143372137e-01,3.685547113418579102e-01,2.941732406616210938e-01,3.892631232738494873e-01,6.257303524762392044e-01
4.462129622697830200e-02,2.832473255693912506e-02,1.514548659324645996e-01,3.566479980945587158e-01,2.871914505958557129e-01,3.779546916484832764e-01,1.440129429101943970e-01,7.714737206697463989e-02,1.273069977760314941e-01,1.836240142583847046e-01,2.948116362094879150e-01,5.647816509008407593e-02,1.774646802805364132e-01
5.066887289285659790e-02,3.505956009030342102e-02,1.833826154470444003e-01,3.304179608821868896e-01,4.031618535518646240e-01,3.420706391334533691e-01,6.812666356563568115e-02,6.134506687521935203e-02,8.565080910921098190e-02,1.111461371183395386e-01,3.156022131443024237e-01,2.153795212507247925e-01,1.835009927550951547e-01
2.926238812506198883e-02,2.897950448095798145e-02,8.840604126453399658e-02,1.536533087491989136e-01,2.599369585514069159e-01,1.878384351730346680e-01,2.220915555953979492e-01,2.086296528577804843e-01,1.088399067521095276e-01,1.816472858190536499e-01,3.016902506351470947e-01,5.767331644892692566e-02,1.523873837043841772e-01
