3.598517924547195435e-02,4.904809966683388450e-02,8.163316547870635986e-02,1.829888671636581143e-01,5.466066598892211914e-01,2.734887003898621161e-01,1.695399284362792969e-01,7.830651849508286910e-02,1.587293446063995361e-01,1.975788325071334839e-01,1.930845826864242554e-01,2.653160095214843750e-01,1.860254906738797454e-01
2.095700055360794067e-02,1.994233950972556721e-02,9.821788221597672897e-02,9.811218827962876754e-02,2.778104841709136963e-01,1.442059576511383057e-01,1.202418431639671187e-01,7.006684690713882446e-02,1.131698191165923933e-01,1.321149468421936035e-01,1.570226401090621948e-01,1.552669405937194824e-01,1.172607407594720569e-01
1.591512188315391541e-02,1.580476015806198120e-02,5.886284261941909790e-02,1.074741333723068237e-01,2.399507164955138883e-01,1.406236588954925537e-01,8.716163039207457108e-02,3.384735807776451111e-02,9.683912247419355912e-02,1.323681771755218506e-01,1.844715923070907870e-01,1.265117973089217862e-01,1.033192425966262817e-01
1.491139736026525671e-02,9.489926509559156245e-03,1.230543479323387285e-01,2.910836338996887207e-01,2.465297132730484009e-01,3.178546726703643799e-01,6.338529288768766923e-02,3.019265457987784992e-02,6.538417935371398926e-02,1.108616665005684038e-01,1.415564715862274170e-01,5.473060160875319741e-02,1.224195465135077543e-01
2.417605929076671947e-02,1.970877125859260906e-02,8.977350592613220215e-02,1.808031499385833463e-01,2.786335051059722900e-01,1.955012977123260498e-01,1.499881148338317871e-01,4.931235313415526650e-02,1.521699130535125455e-01,2.267313748598099032e-01,2.950458526611328125e-01,7.323369383811950684e-02,1.445897993010779314e-01
2.630326896905899048e-02,1.915003545582294464e-02,1.055726632475852966e-01,2.136951386928558627e-01,3.735272884368897039e-01,2.434164881706237515e-01,8.533313870429992676e-02,5.762032419443129799e-02,8.065412193536757035e-02,1.031392216682433943e-01,1.545688062906265259e-01,9.536401927471159501e-02,1.298620429200430804e-01
8.265472203493116898e-02,5.454860627651215293e-02,1.233662217855453491e-01,1.584327518939971924e-01,5.116369724273681641e-01,2.381973713636398593e-01,1.365951746702194214e-01,1.644950062036514560e-01,1.551008075475692749e-01,1.679728925228118896e-01,3.498267233371734619e-01,1.456485092639923096e-01,1.907063132772842950e-01
1.280811578035354614e-01,8.395652472972869873e-02,4.691883325576782227e-01,7.643266320228576660e-01,1.348484039306640625e+00,1.017196536064147949e+00,1.616697758436203003e-01,1.620150506496429443e-01,1.416136473417282104e-01,1.509283185005187988e-01,2.541436553001403809e-01,4.521785676479340155e-01,4.278151864806811200e-01
1.957996748387813915e-02,1.623824983835220337e-02,7.707681506872177124e-02,8.047080039978027344e-02,2.555569708347321112e-01,9.862679243087767167e-02,6.633044779300689697e-02,6.423199176788330078e-02,8.511711657047273116e-02,1.479965150356292725e-01,1.865893453359603882e-01,1.379987001419067383e-01,1.029844760584334579e-01
3.685816004872322083e-02,3.579430282115936279e-02,1.294965744018554688e-01,1.214174628257751465e-01,2.658189833164215088e-01,1.788723468780517578e-01,2.005745619535446445e-01,9.551617503166200118e-02,1.154700666666030745e-01,1.160975694656371932e-01,1.951909363269805908e-01,1.924093961715698520e-01,1.402930446589986391e-01
1.017925292253494401e-01,7.215254008769989014e-02,1.053751349449157493e+00,1.413361430168152078e+00,1.498758792877197266e+00,1.637203574180603027e+00,2.347272634506225586e-01,1.020870730280876298e-01,3.179268240928649902e-01,3.768627047538756769e-01,3.577307164669036865e-01,3.754410147666931152e-01,6.284829843789339066e-01
3.006174787878990173e-02,2.419399470090866089e-02,1.177239418029785295e-01,2.432779967784881592e-01,4.133451581001281738e-01,2.713367640972136896e-01,1.483467072248458862e-01,5.809592455625534058e-02,1.335559934377670566e-01,1.720058619976043424e-01,2.364995330572128573e-01,6.582506000995635986e-02,1.595223903035124235e-01
3.849514946341514587e-02,2.904335781931876789e-02,1.817634999752044678e-01,3.463853597640991211e-01,4.056800603866577148e-01,3.583729267120360773e-01,4.416782781481742859e-02,3.939156979322433472e-02,6.271799653768539429e-02,6.396055966615676880e-02,2.716611623764038086e-01,1.721541434526443481e-01,1.678161344801386567e-01
3.112249076366424907e-02,3.114409185945988048e-02,9.736625850200653076e-02,1.665946394205093384e-01,3.535220324993132990e-01,1.981666386127471924e-01,1.165643334388732771e-01,1.644080728292465210e-01,7.415145635604857011e-02,1.612035930156707764e-01,2.522475421428680420e-01,7.108834385871887207e-02,1.431316244415938854e-01
