6.339772790670394897e-02,6.851952522993087769e-02,9.717033803462982178e-02,1.847055256366729459e-01,4.167086780071258545e-01,2.510182559490203857e-01,2.272274941205978394e-01,1.274144649505615234e-01,2.265998870134353638e-01,3.234753310680388849e-01,1.851207911968231201e-01,2.439740896224975863e-01,2.012776757280032025e-01
4.187076166272163391e-02,4.515444487333298423e-02,1.100064814090728760e-01,1.265024691820144653e-01,3.580540418624877930e-01,1.742034256458282471e-01,1.732579916715621948e-01,1.137596294283866744e-01,1.408522576093673428e-01,1.689653247594833374e-01,1.477103084325790405e-01,2.082072794437408447e-01,1.507120346650481224e-01
1.973040774464607239e-02,1.929712481796741139e-02,6.933607906103134155e-02,1.159989684820175310e-01,2.204177677631378451e-01,1.343021392822265625e-01,1.257684379816055298e-01,5.982868000864983993e-02,1.636465340852737427e-01,2.466915696859360019e-01,1.595101207494735440e-01,1.764755398035049438e-01,1.259169474554558688e-01
3.289419785141944885e-02,2.888393588364124298e-02,1.245058253407478471e-01,2.701587080955504816e-01,2.521046996116638184e-01,3.207423090934752863e-01,1.287595331668853760e-01,9.789602458477020264e-02,1.513746976852416992e-01,1.722766458988189420e-01,1.478757858276367188e-01,8.240456134080886841e-02,1.508230770317216807e-01
2.906681783497333180e-02,4.711921140551567078e-02,7.451640069484710693e-02,1.339067369699477872e-01,2.566512525081634521e-01,1.357082277536392212e-01,2.844672203063964844e-01,1.387084126472473145e-01,2.850592732429504395e-01,3.469155728816986084e-01,2.902293503284454346e-01,9.471785277128219604e-02,1.764221941120922565e-01
5.785868689417839050e-02,4.745514690876007080e-02,1.256445944309234619e-01,2.253210842609404962e-01,3.683873713016510010e-01,2.578247189521789551e-01,1.319174766540527344e-01,1.176259815692901473e-01,1.783057451248168945e-01,2.139254808425903598e-01,1.638178229331970215e-01,1.403644680976867398e-01,1.690373814975222044e-01
1.356472820043563843e-01,1.011671870946884294e-01,1.546701192855834961e-01,1.962172538042068481e-01,4.553378522396088202e-01,3.183384537696838379e-01,2.458350211381911954e-01,3.035677969455718994e-01,2.518894970417023260e-01,3.274183869361876886e-01,4.181540906429290771e-01,1.838250309228897095e-01,2.576723309854666577e-01
1.708629280328750610e-01,1.203262805938720703e-01,4.343295395374298096e-01,7.898299694061279297e-01,1.098427176475525124e+00,8.668120503425598145e-01,2.275646775960922519e-01,2.066573053598403931e-01,2.200062423944473267e-01,2.296744138002395907e-01,2.960307598114013672e-01,9.034232497215272106e-01,4.636620494226614819e-01
4.224605858325958252e-02,3.534213081002235413e-02,8.178830891847610474e-02,9.227968007326126099e-02,2.337274104356765470e-01,1.197808086872100691e-01,8.532665669918060303e-02,7.903514802455902100e-02,1.517312675714492798e-01,1.841955780982971191e-01,1.850463151931762695e-01,1.710296720266342163e-01,1.217940862601002011e-01
7.648685574531555176e-02,5.350826680660247803e-02,2.004978209733963013e-01,1.765936315059661865e-01,3.194786608219146729e-01,2.489647269248962402e-01,3.421903550624847412e-01,1.540074199438095093e-01,2.743248641490936279e-01,2.264666706323623935e-01,1.903683096170425137e-01,2.166068702936172485e-01,2.066245377063751221e-01
1.569447517395019531e-01,6.518907845020294189e-02,1.173504710197448730e+00,1.583359241485595703e+00,1.476403355598449707e+00,1.768075823783874290e+00,4.162252843379974365e-01,1.263584196567535400e-01,3.984542191028594971e-01,4.606336355209351141e-01,3.509580194950103760e-01,5.918167233467102051e-01,7.139936052262783051e-01
4.050936177372932434e-02,3.520650789141654968e-02,1.100863143801689287e-01,2.294415086507796964e-01,2.593431174755096436e-01,2.539356350898743231e-01,2.996880710124968927e-01,1.853026300668716431e-01,1.885004937648772638e-01,2.339153736829757413e-01,2.688029110431671143e-01,7.033519446849822998e-02,1.812555932750304633e-01
5.639813467860222557e-02,4.143544286489486694e-02,2.080601751804352084e-01,3.566926419734954834e-01,3.437899649143218994e-01,3.517252802848815918e-01,6.862829625606536865e-02,8.268452435731887817e-02,1.699931174516678134e-01,2.068961709737777432e-01,3.472236096858978271e-01,2.346358299255371094e-01,2.056802657122412670e-01
3.612944856286048889e-02,4.013605415821074746e-02,8.792184293270111084e-02,1.893513500690459928e-01,2.318968176841736117e-01,2.458412200212478638e-01,2.615233957767486572e-01,2.966333329677581787e-01,1.277917176485061368e-01,2.501088976860046387e-01,3.375808298587799072e-01,1.177560836076736450e-01,1.852225825811425475e-01
